"","Mean","SD","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nDH","Ne","varE"
"89",0.623103443627797,0.0366931515133221,"./rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"1yr",5,"nDH25","Ne600","varE1.22"
"90",0.61823453784846,0.0382171257152683,"./rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"1yr",6,"nDH25","Ne600","varE1.22"
"91",0.605097900808672,0.0354425664263601,"./rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"1yr",7,"nDH25","Ne600","varE1.22"
"92",0.707524799005027,0.00588077931159585,"./rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"2yr",1,"nDH25","Ne600","varE1.22"
"93",0.703787537280131,0.00736657342904807,"./rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"2yr",2,"nDH25","Ne600","varE1.22"
"94",0.683845938045845,0.0113216229432235,"./rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"2yr",3,"nDH25","Ne600","varE1.22"
"95",0.648478228887927,0.0885179148030192,"./rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"2yr",4,"nDH25","Ne600","varE1.22"
"96",0.671986237242506,0.0364101700485506,"./rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"2yr",5,"nDH25","Ne600","varE1.22"
"97",0.611815542809063,0.0275731386647419,"./rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"2yr",6,"nDH25","Ne600","varE1.22"
"98",0.652416611647765,0.00497664620425848,"./rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"2yr",7,"nDH25","Ne600","varE1.22"
"99",0.708601827405261,0.0272142174891807,"./rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"1yr",1,"nDH25","Ne600","varE1.22"
"100",0.70070450917211,0.0272224080780744,"./rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"1yr",2,"nDH25","Ne600","varE1.22"
"101",0.644391468593554,0.0558944473524097,"./rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"1yr",3,"nDH25","Ne600","varE1.22"
"102",0.615948366050601,0.0622907811977498,"./rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"1yr",4,"nDH25","Ne600","varE1.22"
"103",0.608698597836716,0.0614506022262618,"./rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"1yr",5,"nDH25","Ne600","varE1.22"
"104",0.589640208867941,0.0593537959454212,"./rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"1yr",6,"nDH25","Ne600","varE1.22"
"105",0.564347280283526,0.0667747409474874,"./rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"1yr",7,"nDH25","Ne600","varE1.22"
"106",0.699543333082842,0.0263990468740122,"./rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"2yr",1,"nDH25","Ne600","varE1.22"
"107",0.758682617965093,0.0411238614387527,"./rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"2yr",2,"nDH25","Ne600","varE1.22"
"108",0.618450103326088,0.00325519247903065,"./rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"2yr",3,"nDH25","Ne600","varE1.22"
"109",0.704562753533945,0.0544860751027803,"./rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"2yr",4,"nDH25","Ne600","varE1.22"
"110",0.603136131441411,0.00686619511605934,"./rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"2yr",5,"nDH25","Ne600","varE1.22"
"111",0.631632064482823,0.0370910622098931,"./rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"2yr",6,"nDH25","Ne600","varE1.22"
"112",0.582868580812256,0.0178536366169171,"./rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_400_2yr_nDH25_varE1.22_Ne600_Sd_g","rand",400,"2yr",7,"nDH25","Ne600","varE1.22"
"113",0.70765575876439,0.0135043056881056,"./pheno_1000_1yr_nDH25_varE2_Ne60_Sd_g.csv","pheno_1000_1yr_nDH25_varE2_Ne60_Sd_g","pheno",1000,"1yr",1,"nDH25","Ne60","varE2"
"114",0.693401048312444,0.0142643536179934,"./pheno_1000_1yr_nDH25_varE2_Ne60_Sd_g.csv","pheno_1000_1yr_nDH25_varE2_Ne60_Sd_g","pheno",1000,"1yr",2,"nDH25","Ne60","varE2"
